Id,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
4010,3,0,1435000,1,155,5.9,3032,1,1,450,155.0,1920,21,144.9148,6,6567
2127,1,2,315000,1,106,11.2,3145,1,1,0,46.0,1940,26,145.0495,5,8801
6429,3,0,645500,1,184,18.0,3037,2,2,719,155.0,2000,-1,144.74225,6,5556
2417,1,2,320000,1,240,2.3,3051,1,1,0,45.0,1975,18,144.9492,2,6821
5192,2,2,460000,1,196,5.2,3055,1,1,54,60.0,1970,23,144.94758000000002,2,7082
1151,1,2,366000,1,255,1.6,3066,1,1,0,44.0,1970,31,144.9911,2,4553
405,4,0,1815000,1,32,13.0,3204,2,4,902,233.0,1950,8,145.0504,5,6795
4270,4,0,3200000,1,135,11.2,3145,2,2,709,214.0,1910,26,145.0423,5,8801
3357,4,0,1421000,1,16,13.8,3107,2,2,650,260.0,1980,15,145.1222,0,5420
5437,3,0,490000,3,206,19.6,3076,2,2,375,155.0,2012,29,145.01049,2,10926
4923,3,1,861000,1,196,17.9,3192,2,2,305,130.0,2000,12,145.06452,5,9758
718,2,2,435000,3,106,5.2,3056,1,1,0,57.0,1973,23,144.9655,2,11918
4516,2,2,500000,2,151,7.7,3184,1,1,0,76.0,1960,25,144.9891,5,8989
3986,3,0,722000,3,28,14.5,3042,1,1,695,141.0,1970,3,144.8579,6,1119
2798,3,2,500000,1,196,11.2,3073,1,1,359,109.0,1960,6,145.0161,2,21650
5369,2,2,745000,1,140,7.0,3071,1,1,120,70.0,1975,6,145.00929,2,8870
591,3,0,1875000,1,94,11.2,3186,2,2,275,170.0,1991,1,144.9924,5,10579
66,1,2,442500,1,135,3.3,3206,1,0,0,34.0,1970,25,144.9517,5,3280
3054,2,2,990000,2,251,3.3,3141,2,2,0,38.0,2015,26,144.9913,5,14887
5164,3,0,1005000,1,15,11.0,3018,1,4,575,112.0,1960,10,144.80612,6,5301
4479,3,0,750000,0,140,7.0,3013,2,1,390,126.0,1980,16,144.8955,6,6543
2338,4,0,1620000,1,251,8.4,3015,3,1,425,233.0,2015,10,144.8741,6,5498
5359,5,0,1387000,1,152,16.1,3088,3,3,1348,370.0,2005,0,145.1395,0,915
1586,2,2,600000,1,260,9.2,3146,1,1,0,80.0,1960,26,145.0518,5,10412
2034,3,0,1920000,1,106,7.5,3102,1,2,672,152.0,1940,2,145.0616,5,2671
2949,3,0,1270000,1,106,2.6,3121,1,1,181,102.0,1900,31,145.0092,2,14949
409,2,2,725000,1,260,13.0,3204,1,1,227,100.0,1990,8,145.0387,5,6795
1642,3,1,600000,4,155,13.0,3046,1,2,258,143.0,2001,23,144.9087,2,8870
4701,3,0,1935000,1,192,10.5,3186,2,1,385,161.0,1940,1,145.00394,5,10579
2267,1,2,265000,4,28,6.9,3039,1,1,0,41.0,1970,21,144.9237,6,6232
5000,3,0,840000,3,155,11.2,3046,1,1,722,115.0,1960,23,144.90616,2,2651
6625,3,0,552000,1,16,20.6,3064,2,2,448,143.0,2010,-1,144.91069,2,15510
3673,3,0,998000,1,155,4.5,3057,1,2,104,118.0,2000,23,144.9761,2,5533
5915,4,0,1385000,1,106,14.3,3109,3,2,417,203.0,1980,15,145.14606,0,10999
5347,2,2,615000,0,260,2.4,3121,2,1,14196,86.0,2005,31,145.01314,2,14949
6111,4,0,900000,1,152,16.1,3088,3,1,807,190.0,1975,0,145.12743,2,8524
2649,1,2,492000,1,260,4.5,3181,1,1,1768,45.0,1888,26,144.988,5,7717
1342,2,0,870000,0,155,8.0,3040,1,2,319,120.0,1920,21,144.9118,6,9264
3591,3,0,1050000,1,260,7.0,3013,2,1,462,132.0,1960,16,144.8695,6,6543
4783,3,0,2525000,4,146,7.8,3079,2,1,805,261.0,1930,0,145.05963,0,1554
6674,3,0,1725000,0,135,3.5,3207,1,2,293,151.0,1890,-1,144.93586000000002,5,8648
179,4,0,1100000,4,155,5.9,3032,2,5,559,195.0,1920,21,144.9136,6,6567
3370,3,0,1002000,1,16,13.8,3107,1,2,799,174.0,1960,15,145.1028,0,5420
2647,2,2,781000,1,252,4.5,3181,1,1,0,73.0,1930,26,145.0029,5,7717
5546,4,0,586000,3,221,12.9,3043,1,3,0,158.0,1975,11,144.88513999999998,6,3296
1433,3,1,1600000,4,106,3.5,3068,3,1,188,129.0,2000,31,144.9788,2,6244
4203,3,0,822000,1,16,13.0,3046,1,2,738,107.4,1960,23,144.941,2,8870
3451,2,2,690000,1,187,4.6,3142,1,1,0,83.0,1960,26,145.0313,5,7217
3261,2,0,560000,1,16,13.3,3020,1,1,615,106.0,1970,3,144.8316,6,4217
1423,2,2,700000,3,255,3.5,3068,2,1,4332,85.0,2010,31,144.9785,2,6244
5574,3,0,632000,1,196,14.0,3047,1,4,697,100.0,1960,11,144.93156000000002,2,4294
3434,1,2,349000,0,251,4.6,3142,1,1,0,38.0,1958,26,145.0077,5,7217
1633,3,0,600000,3,16,13.0,3046,1,2,599,150.0,1960,23,144.9291,2,8870
5558,3,2,767000,3,15,11.0,3018,2,1,305,132.0,2005,10,144.81153,6,5301
5982,2,2,550000,3,204,8.5,3044,1,1,164,80.7,2008,23,144.92559,2,7485
1351,2,2,390000,4,155,8.0,3040,1,1,0,66.0,1970,21,144.9127,6,9264
2508,3,0,1000000,1,196,14.7,3167,2,2,575,120.0,1960,20,145.0925,4,3692
1839,3,0,1055000,1,255,13.0,3166,1,1,562,97.0,1930,20,145.0811,5,3145
1330,3,0,1385000,1,139,8.0,3040,2,1,619,137.0,1930,21,144.9318,6,9264
1958,1,2,445000,1,106,4.2,3031,1,0,0,67.0,1997,21,144.9323,2,5263
6041,3,0,555000,3,222,14.0,3021,1,3,566,126.0,1980,3,144.76679,6,1899
314,2,2,754000,0,135,9.7,3103,1,1,87,88.0,1990,2,145.08100000000002,5,5682
3019,2,2,355000,1,222,6.6,3011,1,1,0,71.0,1975,16,144.8971,6,2417
3449,4,0,4000000,1,207,4.6,3142,2,2,684,331.0,1963,26,145.0169,5,7217
4120,2,2,490000,1,260,9.3,3162,1,1,0,61.0,1960,8,145.0259,5,5051
3578,3,0,871000,1,104,7.0,3013,2,2,428,100.0,1965,16,144.8965,6,6543
3721,3,0,783000,1,260,12.4,3060,2,1,603,115.0,1940,23,144.9678,2,5070
2021,3,0,1440000,1,111,5.6,3101,1,1,298,130.0,1900,2,145.0391,5,10331
4956,3,1,655000,1,90,16.7,3150,2,2,0,133.0,2002,20,145.15072,0,15321
1596,3,0,610000,1,243,13.0,3046,1,3,640,144.0,1960,23,144.9335,2,8870
2905,3,0,1100000,1,2,2.6,3121,1,0,162,81.0,1915,31,145.0015,2,14949
2237,4,0,1120000,4,155,6.9,3039,1,1,571,138.0,1915,21,144.9116,6,6232
3236,4,0,890000,1,222,12.6,3020,1,2,668,127.0,1930,3,144.845,6,3755
1587,3,0,1420000,1,32,9.2,3146,1,2,615,607.0,1940,2,145.0919,5,10412
6256,4,0,900000,0,94,20.0,3194,2,2,530,216.0,1980,-1,145.09237,4,6162
969,2,2,585000,1,14,11.4,3163,1,1,108,67.0,1970,8,145.0596,5,7822
4283,2,2,640000,4,85,2.8,3000,1,1,0,66.0,2005,18,144.9646,2,17496
4089,4,1,910000,3,16,11.8,3105,2,2,190,133.0,2000,15,145.0884,0,4480
2806,2,2,440000,3,196,11.2,3073,1,2,132,83.0,1980,6,145.0219,2,21650
5732,4,0,950000,1,267,25.0,3155,2,4,2033,255.0,1970,13,145.29959,0,9704
1177,3,2,772000,1,16,13.9,3108,2,1,203,109.0,1986,15,145.1267,0,9028
1253,2,2,525000,1,252,7.7,3184,1,1,553,83.0,1960,25,144.9942,5,8989
6034,4,0,510000,3,257,14.7,3030,2,1,531,147.0,2003,30,144.64268,6,16166
1708,5,0,2600000,0,94,13.7,3188,4,2,1000,324.0,1950,1,145.0226,5,5454
6007,3,0,438000,1,257,31.7,3429,1,4,606,96.0,1994,11,144.71058,6,14092
2435,2,0,1020000,1,155,5.5,3070,1,2,347,115.0,1935,6,144.9886,2,11364
5926,3,0,900000,0,222,5.1,3011,1,3,312,106.0,1880,16,144.89128,6,7570
5850,2,2,470000,4,140,5.0,3182,1,0,0,67.0,1950,25,144.9798,5,13240
1249,4,0,2050000,0,23,8.5,3185,3,2,420,270.0,2016,8,145.0102,5,4898
433,2,0,825000,1,32,13.9,3165,2,1,176,125.0,2008,8,145.0763,5,10969
5901,2,2,639000,1,70,27.0,3196,1,2,278,104.0,1980,12,145.1191,4,3906
3200,2,2,500000,3,249,6.1,3182,2,2,0,104.0,2000,25,144.9767,5,13240
1385,3,0,1350000,0,140,5.8,3078,1,2,309,110.0,2000,6,145.0154,2,2970
6650,4,0,630000,3,16,11.7,3033,1,2,185,113.0,1965,-1,144.86924,6,5629
1041,2,1,807000,1,155,7.8,3058,2,1,0,176.0,2010,23,144.9713,2,11204
688,2,1,750000,0,155,5.2,3056,2,1,118,88.0,2013,23,144.9643,2,11918
1779,3,0,1551000,1,106,4.6,3122,1,1,199,103.0,1890,2,145.0243,5,11308
1046,4,0,145000,0,106,7.8,3058,1,1,536,164.0,1910,23,144.9658,2,11204
6322,3,0,750000,4,16,11.2,3046,1,3,665,104.0,1970,-1,144.95273999999998,2,2606
2971,2,2,560000,3,23,2.6,3121,2,1,0,70.0,2004,31,145.0131,2,14949
4352,2,2,600000,4,260,3.8,3207,1,1,0,61.0,2005,25,144.9442,5,8648
4018,4,0,1300000,3,155,10.5,3034,3,2,656,322.0,1990,21,144.8659,6,4502
261,3,0,680000,1,155,10.5,3034,1,2,570,120.0,1970,21,144.8542,6,4502
4259,3,0,1402000,1,155,7.5,3102,2,2,422,120.0,1950,2,145.056,5,2671
349,4,0,1740000,4,106,9.2,3104,2,2,610,275.0,1993,2,145.0891,5,7809
2764,3,0,510000,0,16,11.2,3073,1,2,543,135.0,1965,6,144.9962,2,21650
6266,4,0,1320000,1,94,21.5,3195,2,5,600,179.0,1950,-1,145.08829,4,5087
167,2,0,950000,3,194,5.9,3032,1,1,173,102.0,1900,21,144.9206,6,6567
1150,3,0,1075000,1,260,1.6,3066,1,0,183,104.0,1880,31,144.9875,2,4553
3156,1,2,451000,1,140,6.1,3182,1,1,0,41.0,2009,25,144.9799,5,13240
5289,1,2,400000,3,68,3.4,3031,1,1,0,56.0,2008,18,144.92614,2,5263
3138,3,0,690000,1,23,7.7,3015,1,2,532,518.0,1965,10,144.8717,6,1223
2386,3,0,1015000,1,16,11.2,3042,1,1,643,125.0,1950,21,144.8839,6,2291
5098,2,0,1682000,1,106,5.3,3122,1,1,264,97.0,1910,2,145.04022,5,11308
2587,3,0,500000,4,260,9.9,3044,1,2,191,92.0,2013,23,144.9329,2,7485
4902,4,0,2700000,4,260,11.4,3204,4,2,673,156.0,1935,8,145.04775,5,6795
3813,3,0,460000,0,70,14.5,3047,1,1,601,92.0,1960,11,144.9109,2,851
4344,2,1,520000,1,28,9.9,3044,1,1,0,82.0,2011,23,144.9377,2,7485
5554,4,0,478000,1,260,27.2,3024,2,2,400,151.54,2008,30,144.59864,6,5262
2293,4,0,1140000,2,32,14.6,3189,2,1,318,242.0,2015,12,145.0448,5,2555
2799,2,2,350000,0,16,11.2,3073,1,1,102,67.0,1970,6,145.0264,2,21650
4614,3,2,1000000,1,106,5.3,3122,1,1,1079,90.0,1940,2,145.03421,5,11308
3491,3,1,1010000,1,106,1.9,3003,3,2,0,132.0,1940,18,144.9424,2,2230
283,2,0,981000,1,32,6.6,3183,1,0,159,84.0,1930,25,144.9933,5,2952
2036,4,0,2081000,1,155,7.5,3102,4,3,948,311.0,1960,2,145.0631,5,2671
1403,3,0,1375000,1,140,5.8,3078,1,1,496,122.0,1910,6,145.018,2,2970
516,4,0,1015000,1,35,13.9,3165,2,3,625,198.0,1997,8,145.0726,5,10969
2064,4,0,675000,1,222,9.2,3012,1,1,595,80.0,1950,16,144.868,6,3873
5951,3,0,918000,1,155,11.7,3033,2,2,669,166.0,2000,21,144.85873999999998,6,5629
4141,3,0,1250000,1,155,7.8,3058,2,2,500,148.0,1900,23,144.9653,2,11204
656,4,0,2150000,1,32,10.7,3187,3,2,614,225.0,1970,1,145.0175,5,6938
2476,4,0,1950000,1,260,5.5,3070,2,1,489,140.0,1910,6,145.0027,2,11364
5774,2,0,1020000,1,196,15.4,3131,1,1,581,116.4,1970,28,145.17795,0,4385
3806,4,0,1875000,0,155,9.0,3079,3,2,583,318.0,1975,0,145.0582,0,1554
2536,3,2,585000,1,106,9.9,3044,1,1,180,98.0,2009,23,144.94,2,7485
4829,3,0,1210000,1,155,8.4,3072,2,2,515,126.0,1920,6,144.99111000000002,2,14577
4275,3,0,1220000,1,106,11.2,3145,1,2,446,134.0,1980,26,145.0654,5,8801
1797,2,0,584000,1,196,10.5,3081,1,1,428,84.0,1950,0,145.0513,0,2947
2901,3,0,1250000,1,23,2.6,3121,2,1,120,126.0,2010,31,145.0034,2,14949
1064,3,0,763000,1,255,7.8,3058,2,1,107,110.0,1994,23,144.963,2,11204
4248,3,0,635000,1,155,12.8,3033,2,1,162,115.0,2015,21,144.8664,6,5629
962,3,0,1490000,1,82,11.4,3163,2,1,371,167.0,1915,8,145.05200000000002,5,7822
3912,2,0,495000,1,31,8.2,3012,1,2,161,700.0,1977,16,144.8714,6,5058
1570,3,0,2825000,1,106,9.2,3146,2,4,885,217.0,1910,26,145.0421,5,10412
1191,3,0,1152500,1,16,13.9,3108,2,2,648,129.0,1980,15,145.1368,0,9028
3060,1,2,409000,1,40,3.3,3141,1,1,0,45.0,1970,26,144.991,5,14887
5166,3,0,1530000,1,155,4.3,3032,2,1,257,162.0,1915,21,144.92655,6,6567
5069,3,0,877000,1,196,17.9,3192,1,2,533,135.0,1965,12,145.08252,5,9758
6608,3,0,965000,3,260,27.0,3196,2,2,572,127.0,1950,-1,145.12677,4,2887
1540,4,0,1900000,0,106,9.2,3146,4,2,708,323.0,1985,2,145.0673,5,10412
3574,2,0,890000,3,239,7.0,3013,1,2,471,103.0,1950,16,144.8707,6,6543
3822,3,0,1155000,1,104,7.8,3012,2,2,269,123.0,1915,16,144.8819,6,1808
5559,4,0,810000,3,188,15.5,3028,2,2,749,180.9,1989,10,144.79033,6,7630
3901,3,0,840000,1,28,8.2,3012,1,1,442,123.0,1950,16,144.8812,6,5058
5376,3,2,597000,3,104,6.4,3012,1,1,126,120.0,1995,16,144.86876999999998,6,5058
3509,4,0,2910000,3,85,8.0,3016,3,0,338,196.0,1890,10,144.8963,6,6380
2514,3,0,1260500,1,32,14.7,3167,1,1,774,107.0,1950,20,145.0872,4,3692
5045,1,0,330000,4,155,5.7,3078,1,1,60,40.0,1970,31,145.03239,2,2211
5678,2,0,1250000,1,23,4.6,3181,1,0,192,100.0,1910,26,145.00571000000002,5,7717
5594,4,0,615000,1,257,20.6,3064,2,2,756,222.0,2001,11,144.93663,2,15510
2680,3,0,1255000,1,135,4.5,3181,1,1,231,124.0,1910,26,144.9894,5,7717
3412,3,0,1250000,4,155,6.5,3071,2,3,297,234.0,2013,6,145.0117,2,8870
1982,3,0,1410000,1,106,5.6,3101,1,2,304,127.0,1885,2,145.0404,5,10331
806,3,0,990000,0,16,11.8,3105,2,1,585,180.0,1950,15,145.099,0,4480
1268,2,2,590000,0,140,7.7,3184,1,1,0,77.0,1970,25,144.9853,5,8989
6103,4,0,680000,4,260,38.0,3199,2,3,767,210.0,1980,7,145.14285,4,17055
755,2,2,521500,1,178,5.9,3055,1,1,0,69.0,1960,23,144.9408,2,7082
4599,4,0,940000,3,100,19.6,3076,3,2,508,364.0,2012,29,145.01563000000002,2,10926
4419,3,0,940000,1,67,12.6,3020,2,2,572,190.0,1950,3,144.8256,6,3755
3042,2,2,561000,1,132,2.1,3205,1,1,0,78.0,2001,25,144.9694,5,5943
1170,3,2,910000,1,16,13.9,3108,2,2,299,135.0,2001,15,145.1338,0,9028
3360,4,0,1280000,0,106,13.8,3107,2,2,681,158.0,1970,15,145.1167,0,5420
1888,3,0,545000,3,28,15.0,3021,2,2,570,163.0,1980,3,144.8246,6,1202
4767,3,1,627000,1,221,11.2,3046,2,2,0,139.0,2013,23,144.93995,2,2606
4586,2,0,900000,4,106,6.7,3058,1,1,350,100.0,1920,23,144.97269,2,11204
6346,4,0,1685000,1,155,5.3,3070,1,1,442,112.0,1920,-1,144.98606,2,11364
565,4,0,3695000,1,135,11.2,3186,3,2,836,284.0,1960,1,144.9898,5,10579
3646,4,0,1200000,4,155,9.1,3040,2,2,578,35.0,2010,21,144.8953,6,1543
6797,4,0,1260000,1,70,8.5,3044,2,4,578,171.0,1920,-1,144.9353,2,7485
1440,2,1,750000,1,255,3.5,3068,2,2,0,95.0,2002,31,144.9792,2,6244
1848,3,0,1210000,1,196,13.0,3166,1,2,730,122.0,1940,20,145.0796,5,3145
1503,2,2,571000,1,260,6.4,3011,2,1,0,78.0,2013,16,144.9073,6,7570
5068,3,0,800000,3,32,17.9,3192,1,1,366,121.0,1970,12,145.07484,5,9758
1776,4,0,1800000,3,161,4.6,3122,2,4,601,158.0,1940,2,145.0418,5,11308
6766,4,0,3300000,3,106,5.4,3101,3,2,741,281.0,1920,-1,145.01955,5,10331
4172,2,0,1055000,1,43,3.5,3068,1,0,192,85.2,1910,31,144.9879,2,6244
5335,2,0,1335000,1,41,3.5,3207,1,0,181,105.0,1880,25,144.93358999999998,5,8648
2512,2,0,752500,3,32,14.7,3167,1,1,308,112.0,1950,20,145.0855,4,3692
3496,1,2,550000,1,155,1.9,3003,1,1,0,207.0,1930,18,144.9456,2,2230
5280,3,0,520000,3,16,18.4,3029,2,2,530,169.0,1999,30,144.71086,6,13830
3630,3,1,800000,4,104,7.0,3013,2,1,169,150.0,2007,16,144.8965,6,6543
5482,3,0,373500,1,87,31.7,3337,2,2,586,118.0,1980,19,144.57342,7,3600
6095,4,0,658000,0,260,19.6,3076,2,2,571,200.0,1997,29,145.03538999999998,2,10926
6020,3,0,651000,2,90,15.3,3074,1,2,526,116.0,1970,29,144.99768999999998,2,7955
6498,3,0,1890000,1,73,9.7,3104,2,1,632,144.0,1940,-1,145.07899,5,7809
2955,3,2,791500,1,23,2.6,3121,2,2,0,104.0,2005,31,145.0131,2,14949
1957,5,0,1900000,4,155,4.2,3031,2,2,566,270.0,1890,18,144.933,2,5263
1603,3,0,737000,1,221,13.0,3046,1,4,640,97.0,1950,23,144.9243,2,8870
5685,4,0,755000,3,196,12.0,3073,2,2,479,157.0,1995,6,145.033,2,21650
1636,2,2,465000,1,257,13.0,3046,1,1,176,89.0,2012,23,144.912,2,8870
4778,3,0,885000,4,146,8.8,3081,1,1,592,125.0,1960,0,145.05603,0,2947
5209,3,0,1145000,1,32,17.9,3192,1,2,584,112.0,1950,12,145.07271,5,9758
5519,4,0,875000,1,100,20.5,3752,2,2,613,332.0,2004,29,145.07141000000001,2,7969
4351,4,0,2700000,1,135,3.8,3207,3,2,317,156.0,1900,25,144.9358,5,8648
2291,3,0,1417250,1,32,14.6,3189,2,2,653,180.0,1950,12,145.0549,5,2555
6214,2,0,1520000,0,255,3.5,3054,1,1,193,106.0,1900,-1,144.97494,2,3106
4970,4,0,1230000,1,155,8.9,3084,1,2,630,237.0,1950,0,145.07202,0,2890
5088,3,0,512000,1,221,11.2,3046,1,2,197,96.0,2003,23,144.91033000000002,2,8870
2309,3,0,800000,0,260,14.6,3189,2,2,261,107.0,1990,12,145.0474,5,2555
6573,3,0,980000,1,155,8.5,3044,1,1,546,103.0,1950,-1,144.93714,2,7485
2741,4,0,870000,1,193,8.8,3072,1,2,400,117.0,1890,6,145.0164,2,14577
4722,2,0,674000,1,32,11.7,3148,1,1,218,94.0,1980,20,145.10574,5,3582
677,2,2,400000,1,106,5.2,3056,1,1,0,61.0,1970,23,144.968,2,11918
3055,2,2,695000,0,111,3.3,3141,1,0,0,79.0,1930,18,144.9842,5,14887
1160,2,2,1645000,1,155,1.6,3066,1,3,0,2.0,1890,31,144.9858,2,4553
5334,2,0,478000,1,155,8.5,3044,1,1,0,73.0,1960,23,144.94855,2,7485
2712,2,0,886000,1,155,8.8,3072,1,2,467,92.0,1950,6,144.9977,2,14577
400,3,0,1340000,1,260,13.0,3204,2,1,526,135.0,1910,8,145.031,5,6795
539,3,0,4000000,4,126,13.1,3128,1,2,763,120.0,1945,28,145.1215,0,4605
4012,6,0,2250000,0,106,5.9,3032,3,2,1012,435.0,1887,21,144.9184,6,6567
5923,2,0,830000,0,221,13.1,3060,1,1,779,102.0,1950,23,144.96508,2,5070
2989,4,0,1270000,1,73,11.4,3084,2,4,604,230.0,1950,0,145.0686,0,3540
4900,4,0,925000,3,23,23.2,3153,1,10,993,128.0,1966,13,145.25632,0,5030
5731,3,0,785000,1,267,25.0,3155,2,2,723,138.0,1980,13,145.26942,0,9704
2403,2,2,450000,4,240,2.3,3051,1,1,1588,71.0,1970,18,144.9478,2,6821
5377,2,2,660000,0,155,3.1,3003,1,1,0,91.0,1993,18,144.9437,2,2230
5695,4,0,1600000,4,82,5.0,3182,2,3,613,160.0,1910,25,144.98324,5,13240
5907,3,0,500000,1,221,20.6,3064,2,2,448,150.0,2008,11,144.93001,2,15510
6660,3,0,1162000,1,106,6.2,3039,1,2,619,129.0,1965,-1,144.93466,6,6232
2000,3,0,1476000,1,106,5.6,3101,2,2,288,203.0,1997,2,145.046,5,10331
4149,3,2,1000000,3,37,1.6,3066,2,2,0,148.0,2005,31,144.9908,2,4553
6024,3,0,822000,1,105,12.9,3043,1,1,778,112.0,1960,11,144.87972,6,3296
6134,3,0,385000,1,257,29.8,3338,1,2,670,124.0,1975,19,144.57688000000002,7,4718
1981,4,0,1910000,0,18,5.6,3101,3,2,277,199.0,2016,2,145.0374,5,10331
4020,2,0,1900000,1,161,9.2,3104,1,2,667,130.0,1955,2,145.0842,5,7809
4407,1,2,390500,3,260,3.3,3141,1,0,775,46.0,1960,18,144.984,5,14887
4967,5,0,2855000,0,161,6.2,3123,3,2,572,274.0,2000,2,145.05131,5,6482
6349,3,0,1103000,3,32,11.4,3204,1,2,401,134.0,1960,-1,145.04568,5,3578
6045,5,0,3812000,1,235,7.9,3103,4,2,729,1.0,2012,2,145.09511,5,5682
6237,2,2,730000,3,161,15.4,3131,1,1,296,296.0,1998,-1,145.16873,0,4385
2833,3,2,450000,4,260,11.2,3073,1,2,179,108.0,2002,6,145.0289,2,21650
2695,3,0,615000,1,260,8.8,3072,1,2,493,87.0,1950,6,145.0221,2,14577
2606,2,0,1275000,1,135,3.8,3207,2,1,115,115.0,2015,18,144.9441,5,8648
951,2,0,675000,1,82,11.4,3163,1,1,0,90.0,1968,8,145.0625,5,7822
1304,3,0,1425000,1,106,8.0,3040,2,2,684,147.0,1950,21,144.9317,6,9264
3695,4,0,1616000,1,255,1.8,3053,1,0,152,139.0,1890,18,144.9709,2,6786
3863,4,0,1920000,1,32,11.8,3204,1,1,805,808.0,1925,8,145.0354,5,3578
3099,2,2,680500,1,251,3.3,3141,1,1,0,70.0,1970,26,144.9907,5,14887
5855,3,0,1111500,1,179,17.2,3133,1,0,722,94.0,1960,28,145.20467,0,4181
4021,3,2,700000,1,135,9.2,3104,1,1,350,120.0,1950,2,145.0739,5,7809
2152,3,0,847000,1,155,8.7,3032,2,2,222,200.0,2002,16,144.878,6,4918
2329,1,2,335000,1,251,8.4,3015,1,1,0,50.0,2005,10,144.8741,6,5498
2238,4,0,1530000,1,106,6.9,3039,2,1,431,152.0,1906,21,144.9268,6,6232
1523,3,1,735000,1,104,6.4,3011,2,2,112,168.0,2010,16,144.8797,6,7570
412,4,1,1247000,1,260,13.0,3204,2,3,354,255.0,2008,8,145.0441,5,6795
3082,1,2,320000,4,106,3.3,3141,1,0,0,47.0,1970,26,144.9904,5,14887
5109,4,0,722500,1,196,17.9,3082,2,2,643,169.5,2001,29,145.08302,2,10529
2896,2,1,855000,1,106,2.6,3121,1,1,92,115.0,1970,31,145.00799999999998,2,14949
5839,3,0,755000,1,90,23.5,3178,2,2,551,178.0,2003,13,145.24662,4,11667
311,2,2,460000,4,106,9.7,3103,1,1,0,79.0,1950,2,145.0839,5,5682
637,2,0,1000000,0,23,10.7,3187,1,2,564,131.0,1948,8,145.0238,5,6938
3629,5,0,1287000,1,260,7.0,3013,2,2,488,213.0,1930,16,144.8778,6,6543
4,2,0,1636000,1,155,2.5,3067,1,2,256,107.0,1890,31,144.9954,2,4019
3634,3,0,940000,1,239,7.0,3013,2,2,171,146.0,2007,16,144.8957,6,6543
2092,3,0,1210000,1,135,11.2,3145,2,1,337,146.0,1993,26,145.0697,5,8801
3623,4,0,1606000,3,104,7.0,3013,2,3,455,178.0,1890,16,144.8839,6,6543
1781,3,0,2410000,1,106,4.6,3122,2,0,249,171.0,1890,2,145.02100000000002,5,11308
1390,3,1,846000,3,127,5.8,3078,1,1,185,107.0,1990,6,145.0175,2,2970
2878,2,0,1025000,1,106,2.6,3121,1,1,169,92.0,1900,31,145.0035,2,14949
5447,1,2,260000,0,255,7.3,3146,1,1,0,38.0,1950,26,145.04795,5,10412
6706,3,0,2550000,1,135,10.2,3147,2,3,1170,202.0,1950,-1,145.0705,5,3052
3149,3,2,1500000,4,40,6.1,3182,1,1,1669,176.0,1920,25,144.9786,5,13240
5513,4,0,936000,1,87,23.5,3178,2,2,675,190.0,1980,13,145.25896,4,11667
5654,3,0,2020000,0,135,5.9,3144,2,2,400,216.0,2007,26,145.03863,5,4675
3682,2,0,1202500,1,106,3.5,3121,1,1,149,77.0,1900,31,145.0089,2,438
1192,5,0,1650000,4,106,13.9,3108,4,2,500,429.0,2007,15,145.1105,0,9028
1183,3,0,900000,0,196,13.9,3108,2,2,366,150.0,2013,15,145.1077,0,9028
985,2,2,420000,4,82,8.1,3161,1,1,0,56.0,2012,8,145.0136,5,6923
6253,3,0,482000,1,155,17.4,3048,2,2,452,140.0,1992,-1,144.91398999999998,2,4704
6760,4,0,602000,1,260,18.4,3029,2,2,603,150.0,1985,-1,144.67154,6,13830
1890,4,0,500000,3,28,15.0,3021,1,2,574,100.0,1985,3,144.8226,6,1202
3337,3,0,1560000,1,260,11.2,3127,2,1,335,209.0,2013,2,145.0981,5,5457
6472,5,0,2230000,2,255,10.2,3127,2,2,754,270.0,1905,-1,145.10796000000002,5,5457
1031,2,2,495000,1,267,3.4,3068,1,1,515,50.0,1970,31,145.0049,2,2954
726,2,0,705000,1,43,5.2,3056,1,1,161,68.0,1910,23,144.9586,2,11918
6226,4,0,950000,3,16,21.8,3089,2,2,879,235.0,1995,-1,145.16,3,4258
5643,3,0,1510000,0,135,5.4,3101,1,2,446,115.0,1960,2,145.04493,5,10331
1374,4,0,1270000,0,155,8.0,3040,2,2,411,266.0,1996,21,144.9251,6,9264
5096,3,2,957000,1,32,13.8,3188,2,2,254,113.0,1994,1,145.03501,5,2356
6,3,0,1350000,4,155,2.5,3067,2,2,214,190.0,2005,31,144.9964,2,4019
1524,4,0,1225000,3,155,6.4,3011,2,1,319,130.0,1915,16,144.8875,6,7570
2048,3,1,695000,3,222,9.2,3012,2,1,156,124.0,2012,16,144.8722,6,3873
6011,4,0,463500,1,260,18.4,3029,2,2,371,156.0,2006,30,144.65618,6,10160
1744,2,2,580000,1,260,4.6,3122,1,1,1089,76.0,2003,2,145.0322,5,11308
3997,3,0,1300000,1,155,9.1,3040,3,2,240,240.0,2013,21,144.8916,6,1543
534,3,0,1500000,3,196,13.1,3128,1,2,664,106.0,1930,28,145.1276,0,4605
4039,3,1,441700,3,16,10.8,3019,2,1,145,107.0,2003,16,144.8463,6,3589
2956,3,0,1600000,1,23,2.6,3121,2,2,80,144.0,1850,31,144.9947,2,14949
